name,state,type,confirmed,sign,ordinance,showcase,id,Status
Anna,IL,"1","4","2","0","1","2474",Surely
Glendale,PA,"0","0","0","0","0","2473",Do not Know
Mize,MS,"1","4","3","0","1","2472",Surely
Baxterville,MS,"1","2","0","0","0","2471",Possible
d'Iberville,MS,"2","2","0","0","0","2470",Possible
Clinton,MS,"2","0","0","0","0","2469",Do not Know
Pearl,MS,"2","2","0","0","0","2468",Possible
Southaven,MS,"2","2","0","0","0","2467",Possible
Burnsville,MS,"1","3","0","0","0","2466",Probable
Belmont,MS,"1","2","0","0","0","2465",Possible
Buchanan County,VA,"4","3","2","0","1","2464",Probable
Colonial Heights,VA,"1","3","0","0","1","2463",Probable
Inglewood,CA,"2","4","1","1","0","2462",Surely
Hawthorne,CA,"2","4","1","1","1","2461",Surely
Chester,WV,"1","3","0","0","0","2460",Probable
Follansbee,WV,"1","3","0","0","0","2459",Probable
Kenova,WV,"1","2","0","0","0","2458",Possible
McMechen,WV,"1","2","0","0","0","2457",Possible
It,MS,"1","2","0","0","0","2456",Possible
Mound Bayou,MS,"1","9","4","4","0","2455",Black Town or Township
Renova,MS,"1","9","4","4","0","2454",Black Town or Township
New Bethlehem,PA,"1","2","0","0","0","2453",Possible
Warren,PA,"1","2","0","0","0","2452",Possible
New Africa,MS,"1","9","4","4","0","2451",Black Town or Township
Winstonville,MS,"1","9","4","4","0","2450",Black Town or Township
Expose,MS,"1","9","4","4","0","2449",Black Town or Township
Corry,PA,"1","3","0","0","0","2448",Probable
Punxsutawney,PA,"1","0","0","0","0","2447",Do not Know
Millvale,PA,"1","2","0","0","0","2446",Possible
General,MS,"0","0","0","0","0","2445",Do not Know
Falls Church,VA,"1","1","4","1","0","2444",Unlikely
Clintwood,VA,"1","3","0","0","0","2443",Probable
Elkton,VA,"1","2","0","0","0","2442",Possible
Fieldale,VA,"1","2","0","0","0","2441",Possible
Narrows,VA,"1","2","0","0","0","2440",Possible
Grundy,VA,"1","4","2","0","0","2439",Surely
Weber City,VA,"1","2","0","0","0","2438",Possible
Poquoson,VA,"1","2","0","3","0","2437",Possible
Richlands,VA,"1","3","0","0","0","2436",Probable
Wise,VA,"1","3","0","0","0","2435",Probable
South St. Paul,MN,"2","2","0","3","0","2434",Possible
Worthington,MN,"1","2","0","0","0","2433",Possible
Pine Island,MN,"1","3","0","0","0","2432",Probable
St. Louis Park,MN,"2","4","0","0","0","2431",Surely
Red Wing,MN,"1","2","0","0","0","2430",Possible
Cannon Falls,MN,"1","2","0","0","0","2429",Possible
New Brighton,MN,"2","0","0","0","0","2428",Do not Know
Coleraine,MN,"1","3","0","1","0","2427",Probable
Marshall,MN,"1","2","0","0","0","2426",Possible
Albert Lea,MN,"1","2","0","0","0","2425",Possible
Appleton,MN,"1","2","0","0","0","2424",Possible
Austin,MN,"1","4","0","0","1","2423",Surely
Edina,MN,"2","4","0","1","0","2422",Surely
Princeton,SC,"1","2","0","0","0","2421",Possible
Salem,SC,"1","2","0","0","0","2420",Possible
Folly Beach,SC,"1","2","0","0","0","2419",Possible
Isle of Palms,SC,"1","2","0","0","0","2418",Possible
Moncks Corner,SC,"1","4","0","0","0","2417",Surely
Shandon,SC,"2","2","0","0","0","2416",Possible
Ellenton,SC,"1","2","0","0","0","2415",Possible
Hamburg,SC,"1","2","0","0","0","2414",Possible
Maryville,SC,"1","9","0","0","0","2413",Black Town or Township
Georgetown,SC,"1","0","0","0","0","2412",Do not Know
Brooklyn,OH,"2","2","0","0","0","2411",Possible
Cuyahoga Falls,OH,"1","3","0","0","0","2410",Probable
Miamisburg,OH,"1","3","2","0","0","2409",Probable
Napoleon,OH,"1","3","0","0","0","2408",Probable
Shawnee,OH,"1","3","0","0","0","2407",Probable
Ada,OH,"1","2","0","0","0","2406",Possible
Clymer,PA,"1","3","0","0","0","2405",Probable
Camp Hill,PA,"1","3","0","3","1","2404",Probable
Avon,OH,"1","2","0","0","0","2403",Possible
Avon Lake,OH,"1","3","0","0","0","2402",Probable
Bellevue,OH,"1","2","0","0","0","2401",Possible
Blanchester,OH,"1","2","0","0","0","2400",Possible
Brookville,OH,"1","2","0","0","0","2399",Possible
Bryan,OH,"1","2","0","0","0","2398",Possible
Canfield,OH,"1","2","0","0","0","2397",Possible
Carey,OH,"1","2","0","0","0","2396",Possible
Carrollton,OH,"1","2","0","0","0","2395",Possible
Celina,OH,"1","3","3","3","0","2394",Probable
Chagrin Falls,OH,"1","3","0","0","0","2393",Probable
Chardon,OH,"1","2","0","0","0","2392",Possible
Clyde,OH,"1","2","0","0","0","2391",Possible
Coal Grove,OH,"1","3","0","0","0","2390",Probable
Coldwater,OH,"1","2","0","0","0","2389",Possible
Columbiana,OH,"1","3","0","0","0","2388",Probable
Crooksville,OH,"1","2","0","0","0","2387",Possible
Deer Park,OH,"1","2","0","0","0","2386",Possible
Delphos,OH,"1","2","0","0","0","2385",Possible
Germantown,OH,"1","2","0","0","0","2384",Possible
Gibsonburg,OH,"1","2","0","0","0","2383",Possible
Grove City,OH,"1","2","0","0","0","2382",Possible
Harrison,OH,"1","2","0","0","0","2381",Possible
Hicksville,OH,"1","2","0","0","0","2380",Possible
Hubbard,OH,"1","2","0","0","0","2379",Possible
Huron,OH,"1","3","0","0","0","2378",Probable
Independence,OH,"1","3","0","0","0","2377",Probable
Jefferson,OH,"1","2","0","0","0","2376",Possible
Johnstown,OH,"1","2","0","0","0","2375",Possible
Lakemore,OH,"1","2","0","0","0","2374",Possible
Loudonville,OH,"1","3","0","0","0","2373",Probable
Louisville,OH,"1","3","3","0","0","2372",Probable
McDonald,OH,"1","2","0","0","0","2371",Possible
Mariemont,OH,"2","2","3","1","0","2370",Possible
Millersburg,OH,"1","2","3","0","0","2369",Possible
Minerva,OH,"1","2","0","0","0","2368",Possible
Mogadore,OH,"1","3","0","0","0","2367",Probable
Montpelier,OH,"1","2","0","0","0","2366",Possible
Mount Gilead,OH,"1","3","0","0","0","2365",Probable
New Boston,OH,"1","3","0","0","0","2364",Probable
New Lexington,OH,"1","3","0","0","0","2363",Probable
Newton Falls,OH,"1","2","0","0","0","2362",Possible
Hershey,PA,"1","2","0","0","0","2361",Possible
North Baltimore,OH,"1","3","0","0","0","2360",Probable
Oak Harbor,OH,"1","3","0","3","0","2359",Probable
Johnston,PA,"0","0","0","0","0","2358",Do not Know
Hanover,PA,"1","3","3","3","0","2357",Probable
Mount Lebanon,PA,"2","2","0","0","0","2356",Possible
Canadensis,PA,"1","4","0","3","0","2355",Surely
Ottawa,OH,"1","2","0","0","0","2354",Possible
Poland,OH,"1","2","0","0","0","2353",Possible
Rittman,OH,"1","3","0","0","0","2352",Probable
Seven Hills,OH,"2","2","0","0","0","2351",Possible
Shadyside,OH,"1","3","0","0","0","2350",Probable
Shelby,OH,"1","3","2","0","0","2349",Probable
Silver Lake,OH,"1","3","0","0","0","2348",Probable
Strongsville,OH,"2","2","0","0","0","2347",Possible
South Lebanon,OH,"1","3","0","0","0","2346",Probable
Sylvania,OH,"1","3","0","0","0","2345",Probable
Trenton,OH,"1","2","0","0","0","2344",Possible
Upper Sandusky,OH,"1","3","3","0","0","2343",Probable
Vermilion,OH,"1","2","3","0","0","2342",Possible
Wapakoneta,OH,"1","3","0","0","0","2341",Probable
Wauseon,OH,"1","3","0","0","0","2340",Probable
West Milton,OH,"1","2","0","0","0","2339",Possible
Wheelersburg,OH,"1","2","0","0","0","2338",Possible
Woodsfield,OH,"1","3","0","0","0","2337",Probable
Fairborn,OH,"1","2","0","0","0","2336",Possible
Fairview,OH,"1","2","0","0","0","2335",Possible
Galion,OH,"1","2","0","0","0","2334",Possible
Kettering,OH,"2","2","0","0","0","2333",Possible
Lakewood,OH,"1","2","0","0","0","2332",Possible
Lyndhurst,OH,"2","2","0","0","0","2331",Possible
North Olmsted,OH,"1","2","0","0","0","2330",Possible
Norwood,OH,"2","2","0","0","0","2329",Possible
Parma,OH,"2","4","0","0","1","2328",Surely
Parma Heights,OH,"2","2","0","0","0","2327",Possible
Reading,OH,"2","3","3","0","0","2326",Probable
Stow,OH,"1","2","0","0","0","2325",Possible
Tallmadge,OH,"1","2","0","0","0","2324",Possible
University Heights,OH,"2","2","0","0","0","2323",Possible
Alger,OH,"1","3","0","0","0","2322",Probable
Upper Arlington,OH,"2","2","0","0","0","2321",Possible
Westlake,OH,"2","2","0","0","0","2320",Possible
Warrensville Heights,OH,"2","2","0","0","0","2319",Possible
Ansonia,OH,"1","3","0","0","0","2318",Probable
Antwerp,OH,"1","3","0","0","0","2317",Probable
Arcanum,OH,"1","3","0","0","0","2316",Probable
Ashville,OH,"1","3","0","0","0","2315",Probable
South Amherst,OH,"1","2","0","0","0","2314",Possible
Tipp City,OH,"1","2","3","0","0","2313",Possible
Mount Sterling,OH,"1","3","0","0","0","2312",Probable
Oakwood,OH,"1","2","0","0","0","2311",Possible
Bethel,OH,"1","2","0","0","0","2310",Possible
Waldwick,NJ,"6","2","0","0","0","2309",Possible
Allendale,NJ,"6","2","0","0","0","2308",Possible
Ridgewood,NJ,"1","2","3","0","0","2307",Possible
Radburn,NJ,"3","2","0","0","0","2306",Possible
Fair Lawn,NJ,"6","3","0","0","0","2305",Probable
Haddonfield,NJ,"6","0","0","0","0","2304",Do not Know
Long Valley,NJ,"3","2","0","0","0","2303",Possible
Levittown/Willingboro,NJ,"2","4","2","2","0","2302",Surely
Hamilton Township,NJ,"1","2","0","3","0","2301",Possible
Cherry Hill,NJ,"2","2","0","0","0","2300",Possible
Clark,NJ,"1","2","0","0","0","2299",Possible
Clifton,NJ,"1","2","0","0","0","2298",Possible
Dividing Creek,NJ,"1","2","0","0","0","2297",Possible
Seaside Park,NJ,"6","3","0","0","0","2296",Probable
Somerset,NJ,"3","2","0","0","0","2295",Possible
Green Brook,NJ,"1","2","0","0","0","2294",Possible
Hillside,NJ,"1","2","0","0","0","2293",Possible
Tenafly,NJ,"6","2","0","0","0","2292",Possible
Paterson,NJ,"1","1","3","3","0","2291",Unlikely
Princeton,NJ,"1","1","0","0","0","2290",Unlikely
Alloway,NJ,"1","2","0","0","0","2289",Possible
Mahwah,NJ,"1","2","0","0","0","2288",Possible
Saddle River,NJ,"6","2","0","0","0","2287",Possible
Llewellyn Park,NJ,"6","2","0","1","0","2286",Possible
Ocean Grove,NJ,"3","2","0","0","0","2285",Possible
Attica,NY,"1","3","0","0","0","2284",Probable
Cooperstown,NY,"1","2","0","0","0","2283",Possible
Cold Spring,NY,"1","3","0","0","0","2282",Probable
Johnson City,NY,"6","3","0","3","0","2281",Probable
Mexico,NY,"1","2","0","0","0","2280",Possible
Roscoe,NY,"3","2","3","0","0","2279",Possible
Bennington,NY,"1","2","0","0","0","2278",Possible
Whitesboro,NY,"1","3","0","0","0","2277",Probable
West Elmira,NY,"3","2","0","0","0","2276",Possible
Elmont,NY,"3","0","0","0","0","2275",Do not Know
Belle Terre,NY,"1","2","0","0","0","2274",Possible
Saratoga Springs,NY,"1","2","0","0","0","2273",Possible
Rochester,NY,"1","1","0","0","0","2272",Unlikely
Brighton,NY,"2","2","0","0","0","2271",Possible
Buffalo,NY,"1","8","0","0","0","2270",Unlikely / Always Biracial
Amherst,NY,"2","2","0","0","0","2269",Possible
Orchard Park,NY,"1","2","0","0","0","2268",Possible
Tonawanda,NY,"1","2","0","0","1","2267",Possible
North Tonawanda,NY,"1","4","0","0","1","2266",Surely
New York,NY,"1","8","0","0","0","2265",Unlikely / Always Biracial
Yonkers,NY,"2","0","0","0","0","2264",Do not Know
Bronxville,NY,"2","2","0","0","1","2263",Possible
Scarsdale,NY,"2","3","0","3","0","2262",Probable
Tuxedo Park,NY,"2","4","0","1","1","2261",Surely
Sun City,AZ,"2","2","0","0","0","2260",Possible
Youngtown,AZ,"2","2","0","0","0","2259",Possible
Bisbee,AZ,"1","3","3","3","0","2258",Probable
Duncan,AZ,"1","4","1","1","0","2257",Surely
Globe,AZ,"1","3","3","3","0","2256",Probable
Prescott,AZ,"1","3","2","1","0","2255",Probable
Scottsdale,AZ,"1","3","0","2","0","2254",Probable
Colorado Springs,CO,"1","2","0","0","0","2253",Possible
Durango,CO,"1","2","0","0","0","2252",Possible
Reynoldsburg,OH,"2","2","0","0","0","2251",Possible
Niles,OH,"1","3","2","0","0","2250",Probable
Smithtown,NY,"1","0","0","0","0","2249",Do not Know
Sayville,NY,"3","2","0","0","0","2248",Possible
Seaford,NY,"3","2","0","0","0","2247",Possible
Oceanside,NY,"3","2","0","0","0","2246",Possible
Valley Stream,NY,"6","2","0","0","0","2245",Possible
Levittown,NY,"3","4","0","0","0","2244",Surely
Garden City,NY,"6","2","0","0","0","2243",Possible
Roosevelt,NY,"3","2","0","0","0","2242",Possible
North Amityville,NY,"3","9","0","0","0","2241",Black Town or Township
Sea Cliff,NY,"6","4","0","1","0","2240",Surely
Lynchburg,OH,"1","3","3","0","0","2239",Probable
Findlay,OH,"0","0","0","0","0","2238",Do not Know
Bluffton,OH,"1","2","0","3","0","2237",Possible
Caldwell,OH,"1","3","0","0","0","2236",Probable
St. Marys,OH,"1","2","0","0","0","2235",Possible
Fort Recovery,OH,"1","2","0","0","0","2234",Possible
Middletown,OH,"1","2","3","0","0","2233",Possible
Ottawa Hills,OH,"1","2","0","0","0","2232",Possible
Syracuse,OH,"1","4","0","0","0","2231",Surely
Corning,OH,"1","3","0","1","0","2230",Probable
Waverly,OH,"1","4","3","0","0","2229",Surely
Williamsburg,OH,"1","3","0","0","0","2228",Probable
Strasburg,OH,"1","3","0","0","0","2227",Probable
Marmet,WV,"1","2","0","0","0","2226",Possible
New Martinsville,WV,"1","3","0","0","0","2225",Probable
Nitro,WV,"1","2","0","0","0","2224",Possible
Oak Hill,WV,"1","2","0","0","0","2223",Possible
Marlinton,WV,"1","2","0","0","0","2222",Possible
Cookeville,TN,"1","2","3","0","0","2221",Possible
Crossville,TN,"1","3","0","0","0","2220",Probable
Ducktown,TN,"1","3","0","0","0","2219",Probable
Englewood,TN,"1","3","0","0","0","2218",Probable
Gatlinburg,TN,"1","3","0","0","0","2217",Probable
Erwin,TN,"1","3","0","0","1","2216",Probable
Jamestown,TN,"1","3","3","0","0","2215",Probable
Lafayette,TN,"1","3","3","0","0","2214",Probable
Lenoir City,TN,"1","2","0","0","0","2213",Possible
Monterey,TN,"1","3","0","0","0","2212",Probable
Norris,TN,"1","3","0","0","0","2211",Probable
Oneida,TN,"1","3","3","0","0","2210",Probable
Tracy City,TN,"1","3","0","0","0","2209",Probable
Waynesboro,TN,"1","3","3","0","0","2208",Probable
East Ridge,TN,"1","2","0","0","0","2207",Possible
Signal Mountain,TN,"1","3","0","0","0","2206",Probable
Celina,TN,"1","2","0","0","0","2205",Possible
Soddy-Daisy,TN,"1","2","3","0","0","2204",Possible
Dunlap,TN,"1","3","0","0","0","2203",Probable
Fairview,TN,"1","2","0","0","0","2202",Possible
Greenbrier,TN,"1","2","0","0","0","2201",Possible
Palmer,TN,"1","3","0","0","0","2200",Probable
Copperhill,TN,"1","3","0","0","0","2199",Probable
General,TN,"0","0","0","0","0","2198",Do not Know
North Chattanooga,TN,"1","4","0","1","0","2197",Surely
Tybee Island,GA,"1","0","0","0","0","2196",Do not Know
Avondale Estates,GA,"2","2","0","3","0","2195",Possible
Chamblee,GA,"2","3","0","0","0","2194",Probable
Palmetto,GA,"2","2","0","0","0","2193",Possible
Watkinsville,GA,"1","0","0","0","0","2192",Do not Know
Baxter,TN,"1","2","0","0","0","2191",Possible
Benton,KY,"1","3","0","0","0","2190",Probable
Dayton,KY,"1","3","0","0","0","2189",Probable
Corbin,KY,"1","3","3","0","1","2188",Probable
Bellevue,KY,"1","3","0","0","0","2187",Probable
Erlanger,KY,"1","2","0","0","0","2186",Possible
Paintsville,KY,"1","3","0","0","0","2185",Probable
Park Hills,KY,"1","3","0","0","0","2184",Probable
Prestonsburg,KY,"1","2","0","0","0","2183",Possible
Russell Springs,KY,"1","2","0","0","0","2182",Possible
Albany,KY,"1","3","0","0","0","2181",Probable
Ludlow,KY,"1","3","3","0","0","2180",Probable
Bromley,KY,"1","2","0","0","0","2179",Possible
Clay,KY,"1","3","0","0","0","2178",Probable
Olive Hill,KY,"1","2","0","0","0","2177",Possible
General,UT,"6","0","0","0","0","2176",Do not Know
Corinne,UT,"1","3","0","0","0","2175",Probable
Bingham,UT,"1","2","0","0","0","2174",Possible
Brigham City,UT,"1","2","0","0","0","2173",Possible
Murray,UT,"1","3","0","0","0","2172",Probable
Carbon,UT,"4","2","0","0","0","2171",Possible
Blanding,UT,"1","2","0","0","0","2170",Possible
Salt Lake City,UT,"1","8","0","0","0","2169",Unlikely / Always Biracial
Bluffdale,UT,"2","2","0","0","0","2168",Possible
Price,UT,"1","4","0","3","0","2167",Surely
Eagle Mountain,UT,"1","2","0","0","0","2166",Possible
Elkhorn City,KY,"1","3","0","0","0","2165",Probable
Florence,KY,"1","2","0","0","0","2164",Possible
Fort Mitchell,KY,"1","2","0","0","0","2163",Possible
Highland Heights,KY,"1","2","0","0","0","2162",Possible
Martin,KY,"1","2","0","0","0","2161",Possible
Mount Vernon,KY,"1","3","0","0","0","2160",Probable
North Corbin,KY,"1","3","0","0","0","2159",Probable
Parkway Village,KY,"1","2","0","0","0","2158",Possible
Raceland,KY,"1","3","0","0","0","2157",Probable
Russell,KY,"1","3","3","0","0","2156",Probable
Salyersville,KY,"1","3","0","0","0","2155",Probable
Shively,KY,"1","2","0","0","0","2154",Possible
Southgate,KY,"1","3","3","0","0","2153",Probable
Van Lear,KY,"1","2","0","0","0","2152",Possible
Whitesburg,KY,"1","3","0","0","0","2151",Probable
Worthington,KY,"1","3","0","0","0","2150",Probable
Alexandria,KY,"1","2","0","0","0","2149",Possible
Audubon Park,KY,"2","2","0","0","0","2148",Possible
Beechwood Village,KY,"1","3","0","0","0","2147",Probable
Brodhead,KY,"1","2","0","0","0","2146",Possible
Calvert City,KY,"1","2","0","0","0","2145",Possible
Cold Spring,KY,"1","2","0","0","0","2144",Possible
Centertown,KY,"1","3","0","0","0","2143",Probable
Burnside,KY,"1","3","0","0","0","2142",Probable
Irvine,KY,"1","2","0","0","0","2141",Possible
Jeffersonville,KY,"1","2","0","0","0","2140",Possible
Liberty,KY,"1","2","0","0","0","2139",Possible
Livermore,KY,"1","2","0","0","0","2138",Possible
Catlettsburg,KY,"1","2","0","0","0","2137",Possible
Silver Grove,KY,"1","3","0","0","0","2136",Probable
Williamstown,KY,"1","2","0","0","0","2135",Possible
Edgewood,KY,"1","2","0","0","0","2134",Possible
Loyall,KY,"1","3","0","0","0","2133",Probable
Lynnview,KY,"1","2","0","0","0","2132",Possible
Meadow Vale,KY,"1","2","0","0","0","2131",Possible
Minor Lane Heights,KY,"1","2","0","0","0","2130",Possible
Mount Washington,KY,"1","2","0","0","0","2129",Possible
St. Regis Park,KY,"2","2","0","0","0","2128",Possible
Stanton,KY,"1","3","0","0","0","2127",Probable
Vanceburg,KY,"1","2","0","0","0","2126",Possible
Windy Hills,KY,"1","2","0","0","0","2125",Possible
London,KY,"1","2","0","0","0","2124",Possible
Augusta,KS,"1","3","0","0","0","2123",Probable
Arma,KS,"1","3","0","0","0","2122",Probable
Ashland,KS,"1","2","0","0","0","2121",Possible
Atwood,KS,"1","3","0","0","0","2120",Probable
Belle Plaine,KS,"1","3","0","0","0","2119",Probable
Belleville,KS,"1","3","0","0","0","2118",Probable
Beloit,KS,"1","3","0","0","0","2117",Probable
Blue Rapids,KS,"1","2","0","0","0","2116",Possible
Burlingame,KS,"1","3","0","0","0","2115",Probable
Burlington,KS,"1","2","0","0","0","2114",Possible
Caney,KS,"1","3","0","0","0","2113",Probable
Chapman,KS,"1","2","0","0","0","2112",Possible
Cheney,KS,"1","3","0","0","0","2111",Probable
Cimarron,KS,"1","3","0","0","0","2110",Probable
Clearwater,KS,"1","2","0","0","0","2109",Possible
Clyde,KS,"1","3","0","0","0","2108",Probable
Colby,KS,"1","2","0","0","0","2107",Possible
Coldwater,KS,"1","3","0","0","0","2106",Probable
Conway Springs,KS,"1","3","0","0","0","2105",Probable
Dighton,KS,"1","3","0","0","0","2104",Probable
Douglass,KS,"1","3","0","2","0","2103",Probable
Elkhart,KS,"1","3","0","0","0","2102",Probable
Ellinwood,KS,"1","3","0","0","0","2101",Probable
Enterprise,KS,"1","2","0","0","0","2100",Possible
Erie,KS,"1","2","0","0","0","2099",Possible
Eureka,KS,"1","3","3","0","0","2098",Probable
Frontenac,KS,"1","3","0","0","0","2097",Probable
Greensburg,KS,"1","3","0","3","0","2096",Probable
Halstead,KS,"1","3","0","0","0","2095",Probable
Hays,KS,"1","3","4","0","0","2094",Probable
Howard,KS,"1","3","0","0","0","2093",Probable
Hoxie,KS,"1","3","0","0","0","2092",Probable
Kiowa,KS,"1","3","0","0","0","2091",Probable
La Crosse,KS,"1","3","0","0","0","2090",Probable
Lakin,KS,"1","3","0","0","0","2089",Probable
Leoti,KS,"1","3","0","0","0","2088",Probable
Lincoln Center,KS,"1","3","0","0","0","2087",Probable
Madison,KS,"1","3","0","0","0","2086",Probable
Mankato,KS,"1","3","0","0","0","2085",Probable
Marion,KS,"1","2","0","0","0","2084",Possible
Meade,KS,"1","3","0","0","0","2083",Probable
Ness City,KS,"1","3","0","0","0","2082",Probable
Nickerson,KS,"1","3","3","3","0","2081",Probable
Lindsborg,KS,"1","3","3","0","0","2080",Probable
Marysville,KS,"1","2","0","0","0","2079",Possible
Mulvane,KS,"1","3","0","0","0","2078",Probable
Neodesha,KS,"1","3","0","0","0","2077",Probable
Norton,KS,"1","3","0","0","0","2076",Probable
Oberlin,KS,"1","3","0","0","0","2075",Probable
St. Francis,KS,"1","3","3","0","0","2074",Probable
Scott City,KS,"1","2","0","0","0","2073",Possible
Smith Center,KS,"1","3","0","0","0","2072",Probable
Solomon,KS,"1","3","0","0","0","2071",Probable
Stafford,KS,"1","3","0","0","0","2070",Probable
Sublette,KS,"1","3","0","3","0","2069",Probable
Tribune,KS,"1","3","0","0","0","2068",Probable
Victoria,KS,"1","3","0","0","0","2067",Probable
Washington,KS,"1","3","0","0","0","2066",Probable
Harper,KS,"1","3","0","0","0","2065",Probable
Wilson,KS,"1","2","0","0","0","2064",Possible
Yates Center,KS,"1","3","0","0","0","2063",Probable
Hoisington,KS,"1","2","0","0","0","2062",Possible
Cedar Vale,KS,"1","2","0","0","0","2061",Possible
Scammon,KS,"1","2","0","0","0","2060",Possible
Poultney,VT,"1","2","0","0","0","2059",Possible
Swanton,VT,"1","2","0","0","0","2058",Possible
Bellows Falls,VT,"1","2","0","0","0","2057",Possible
Waterbury,VT,"1","2","0","0","0","2056",Possible
Morrisville,VT,"1","3","0","0","0","2055",Probable
Tunbridge,VT,"1","3","0","0","0","2054",Probable
Pulaski County,IL,"4","1","4","4","0","2053",Unlikely
Kaolin,IL,"1","4","0","0","0","2052",Surely
Goreville,IL,"1","3","0","0","0","2051",Probable
Alto Pass,IL,"1","4","0","0","0","2050",Surely
Elco,IL,"1","4","0","0","0","2049",Surely
Wolf Lake,IL,"3","4","2","0","0","2048",Surely
Belknap,IL,"1","4","0","0","0","2047",Surely
Vienna,IL,"1","4","4","0","0","2046",Surely
Campbell Hill,IL,"3","4","0","0","0","2045",Surely
Dongola,IL,"1","3","3","0","0","2044",Probable
McClure,IL,"3","3","0","0","0","2043",Probable
Karnak,IL,"1","3","0","0","0","2042",Probable
Jonesboro,IL,"1","4","1","0","0","2041",Surely
Arcola,IL,"1","4","4","2","0","2040",Surely
Arlington Heights,IL,"2","3","0","0","0","2039",Probable
DeKalb,IL,"1","2","4","0","0","2038",Possible
Winnebago,IL,"1","2","0","0","0","2037",Possible
Bellwood,IL,"2","3","0","0","0","2036",Probable
Algoma,WI,"1","2","0","0","0","2035",Possible
Antigo,WI,"1","2","0","0","0","2034",Possible
Berlin,WI,"1","2","0","0","0","2033",Possible
Black River Falls,WI,"1","2","0","0","0","2032",Possible
Burlington,WI,"1","2","0","0","0","2031",Possible
Clintonville,WI,"1","2","0","0","0","2030",Possible
Columbus,WI,"1","2","0","0","0","2029",Possible
De Pere,WI,"1","2","0","0","0","2028",Possible
Dodgeville,WI,"1","2","0","0","0","2027",Possible
Edgerton,WI,"1","2","0","0","0","2026",Possible
Elkhorn,WI,"1","2","0","0","0","2025",Possible
Evansville,WI,"1","3","0","0","0","2024",Probable
Fort Atkinson,WI,"1","2","0","0","0","2023",Possible
Greendale,WI,"1","2","0","0","0","2022",Possible
Hartford,WI,"1","2","0","0","0","2021",Possible
Horicon,WI,"1","2","0","0","0","2020",Possible
Hudson,WI,"1","2","0","0","0","2019",Possible
Hurley,WI,"1","2","0","0","0","2018",Possible
Jefferson,WI,"1","2","0","0","0","2017",Possible
Kaukauna,WI,"1","2","0","0","0","2016",Possible
Kewaunee,WI,"1","3","0","0","0","2015",Probable
Kimberly,WI,"1","2","0","0","0","2014",Possible
Ladysmith,WI,"1","2","0","0","0","2013",Possible
Lake Mills,WI,"1","2","0","0","0","2012",Possible
Lancaster,WI,"1","2","0","0","0","2011",Possible
Little Chute,WI,"1","2","0","0","0","2010",Possible
Mauston,WI,"1","2","0","0","0","2009",Possible
Mayville,WI,"1","2","0","0","0","2008",Possible
Medford,WI,"1","2","0","0","0","2007",Possible
Menomonie,WI,"1","2","0","0","0","2006",Possible
Merrill,WI,"1","2","0","0","0","2005",Possible
Monroe,WI,"1","2","0","0","0","2004",Possible
Neillsville,WI,"1","2","0","0","0","2003",Possible
New London,WI,"1","2","0","0","0","2002",Possible
New Richmond,WI,"1","2","0","0","0","2001",Possible
Oconomowoc,WI,"1","2","0","0","0","2000",Possible
Oconto,WI,"1","2","0","0","0","1999",Possible
Park Falls,WI,"1","2","0","0","0","1998",Possible
Platteville,WI,"1","2","0","0","0","1997",Possible
Plymouth,WI,"1","2","0","0","0","1996",Possible
Prairie du Chien,WI,"1","2","0","0","0","1995",Possible
Reedsburg,WI,"1","2","0","0","0","1994",Possible
Rhinelander,WI,"1","2","0","0","0","1993",Possible
Rice Lake,WI,"1","2","0","0","0","1992",Possible
Richland Center,WI,"1","2","0","0","0","1991",Possible
Ripon,WI,"1","3","0","0","0","1990",Probable
River Falls,WI,"1","2","0","0","0","1989",Possible
Shawano,WI,"1","2","0","0","0","1988",Possible
Two Rivers,WI,"1","2","0","0","0","1987",Possible
Spooner,WI,"1","2","0","0","0","1986",Possible
Stoughton,WI,"1","2","0","0","0","1985",Possible
Tomah,WI,"1","2","0","0","0","1984",Possible
Tomahawk,WI,"1","2","0","0","0","1983",Possible
Viroqua,WI,"1","2","0","0","0","1982",Possible
Lake Geneva,WI,"1","3","0","0","0","1981",Probable
Waupaca,WI,"1","2","0","0","0","1980",Possible
West Bend,WI,"1","3","0","0","0","1979",Probable
West Milwaukee,WI,"2","2","0","0","0","1978",Possible
Appleton,WI,"1","4","0","0","1","1977",Surely
Whitewater,WI,"1","2","0","0","0","1976",Possible
Ashland,WI,"1","3","0","0","0","1975",Probable
Beaver Dam,WI,"1","3","0","0","0","1974",Probable
Cudahy,WI,"1","2","0","0","0","1973",Possible
Fond du Lac,WI,"1","2","0","0","0","1972",Possible
Port Washington,WI,"1","3","0","0","0","1971",Probable
Manitowoc,WI,"1","3","1","0","1","1970",Probable
Marshfield,WI,"1","2","0","0","0","1969",Possible
Menasha,WI,"1","3","0","0","0","1968",Probable
Neenah,WI,"1","2","0","0","0","1967",Possible
Sheboygan,WI,"1","2","0","0","0","1966",Possible
South Milwaukee,WI,"2","3","0","0","0","1965",Probable
Stevens Point,WI,"1","3","0","0","0","1964",Probable
Watertown,WI,"1","2","0","0","0","1963",Possible
Wausau,WI,"1","3","0","0","0","1962",Probable
Wauwatosa,WI,"1","2","0","0","0","1961",Possible
West Allis,WI,"1","2","0","0","0","1960",Possible
