place_type,full_name,type,confirmed,sign,ordinance,showcase,orig_long,orig_lat,name,state,id,relocated_while_cleaning,x,y
locality,"Norco, CA",2,4,0,0,0,-117.5509,33.9323,Norco,CA,1491,false,-117.5498732,33.9252146
locality,"Hemet, CA",1,3,0,0,0,-116.972,33.7475,Hemet,CA,1492,false,-116.996849,33.7340713
locality,"Indian Wells, CA",1,2,0,0,0,-116.3383,33.7218,Indian Wells,CA,1494,false,-116.3395942,33.703617
locality,"Riverside, CA",1,4,0,0,0,-117.3962,33.9534,Riverside,CA,1543,false,-117.3948779,33.9381238
locality,"Folsom, CA",2,4,0,0,0,-121.1761,38.678,Folsom,CA,1521,false,-121.1421686,38.6667493
locality,"Fontana, CA",1,3,0,0,0,-117.435,34.0922,Fontana,CA,1485,false,-117.4598865,34.0967875
locality,"Redlands, CA",1,4,0,0,0,-117.1889,34.0557,Redlands,CA,1544,false,-117.1711796,34.051183
locality,"Escondido, CA",1,2,0,0,0,-117.0815,33.1217,Escondido,CA,1327,false,-117.0722465,33.1347565
locality,"Lodi, CA",1,3,0,1,0,-121.2724,38.1302,Lodi,CA,1509,false,-121.293188,38.1218115
locality,"Arroyo Grande, CA",1,4,0,0,0,-120.5907,35.1186,Arroyo Grande,CA,1528,false,-120.5845357,35.1241492
locality,"San Jose, CA",1,4,0,0,0,-121.8261,37.2751,San Jose,CA,1530,false,-121.8469876,37.3002672
locality,"East Palo Alto, CA",1,3,0,0,0,-122.1411,37.4688,East Palo Alto,CA,1499,false,-122.135373,37.4670346
locality,"Burlingame, CA",1,3,0,0,0,-122.3661,37.5841,Burlingame,CA,1500,false,-122.3671158,37.585922
locality,"Redwood City, CA",2,3,0,0,0,-122.2364,37.4852,Redwood City,CA,1502,false,-122.2257748,37.5008296
locality,"Watsonville, CA",1,4,0,0,0,-121.7529,36.9093,Watsonville,CA,1520,false,-121.7707186,36.9206596
locality,"Redding, CA",1,3,0,0,0,-122.3917,40.5864,Redding,CA,1511,false,-122.3650251,40.5697613
locality,"Nicolaus, CA",1,4,0,0,0,-121.5777,38.9032,Nicolaus,CA,1523,false,-121.5728823,38.8981222
locality,"Corning, CA",1,3,0,0,0,-122.1792,39.9277,Corning,CA,1507,false,-122.1820025,39.9282044
locality,"Red Bluff, CA",1,4,0,0,0,-122.2358,40.1785,Red Bluff,CA,1538,false,-122.241265,40.1734666
locality,"Porterville, CA",1,2,3,0,0,-119.0168,36.0652,Porterville,CA,1457,false,-119.0337182,36.0644324
locality,"Visalia, CA",1,4,0,0,0,-119.2921,36.3302,Visalia,CA,1541,false,-119.3268976,36.3276517
locality,"Sonora, CA",1,4,0,0,0,-120.3821,37.9841,Sonora,CA,1527,false,-120.3828153,37.9818956
locality,"Fillmore, CA",1,2,0,0,0,-118.9125,34.3986,Fillmore,CA,1330,false,-118.9174567,34.3989662
locality,"Marysville, CA",1,4,0,0,0,-121.5914,39.1457,Marysville,CA,1532,false,-121.5834937,39.1517778
locality,"Wheatland, CA",1,4,0,0,0,-121.423,39.0099,Wheatland,CA,1533,false,-121.3900111,39.0287443
localadmin,"Westport, CT",1,2,0,0,0,-73.3579,41.1415,Westport,CT,1237,false,-73.3465261,41.1448395
localadmin,"Darien, CT",1,3,1,2,0,-73.4693,41.0787,Darien,CT,1253,false,-73.482525,41.0808494
localadmin,"New Fairfield, CT",1,3,0,3,0,-73.4857,41.4665,New Fairfield,CT,1355,false,-73.4882798,41.4879276
locality,"Greenwich, CT",1,0,0,0,0,-73.6285,41.0265,Greenwich,CT,1362,false,-73.626967,41.0296715
localadmin,"Southington, CT",1,2,0,0,0,-72.8783,41.6005,Southington,CT,1242,false,-72.8801284,41.6049529
locality,"Hartford, CT",1,1,0,0,0,-72.6831,41.7635,Hartford,CT,1285,false,-72.6834022,41.766068
localadmin,"Simsbury, CT",1,3,0,3,0,-72.8012,41.8759,Simsbury,CT,1356,false,-72.8255754,41.8729042
localadmin,"Morris, CT",1,2,0,0,0,-73.1962,41.6843,Morris,CT,1248,false,-73.207816,41.6897907
county,"Kent, CT",3,2,0,0,0,-73.4693,41.7376,Kent,CT,1252,true,-71.5948434,41.6719825
locality,"Sharon, CT",1,2,0,1,0,-73.4768,41.8793,Sharon,CT,1360,false,-73.4719802,41.8784317
localadmin,"Litchfield, CT",1,2,0,3,0,-73.1887,41.7473,Litchfield,CT,1361,false,-73.1931337,41.7413278
localadmin,"Middlefield, CT",1,2,0,0,0,-72.712,41.5173,Middlefield,CT,1250,false,-72.7148838,41.5175421
locality,"Portland, CT",1,2,3,3,0,-72.6406,41.5729,Portland,CT,1354,false,-72.6202881,41.5807335
localadmin,"Beacon Falls, CT",1,2,0,0,0,-73.0626,41.4429,Beacon Falls,CT,1192,false,-73.0567578,41.4390229
localadmin,"Seymour, CT",1,2,0,0,0,-73.0743,41.3943,Seymour,CT,1244,false,-73.087242,41.3809835
localadmin,"Oxford, CT",1,2,0,0,0,-73.1168,41.434,Oxford,CT,1245,false,-73.1350265,41.4312952
locality,"Orange, CT",1,3,0,3,0,-73.0257,41.2784,Orange,CT,1359,false,-73.0271724,41.2826957
localadmin,"Old Lyme, CT",1,2,0,0,0,-72.329,41.3159,Old Lyme,CT,1246,false,-72.3022067,41.3202917
localadmin,"Montville, CT",1,2,0,0,0,-72.1556,41.464,Montville,CT,1249,false,-72.1569973,41.4635765
localadmin,"Lisbon, CT",1,2,0,0,0,-72.0208,41.5867,Lisbon,CT,1251,false,-72.0141282,41.6013719
localadmin,"Bozrah, CT",1,2,0,0,0,-72.1682,41.5506,Bozrah,CT,1255,false,-72.1748918,41.5453399
localadmin,"Willington, CT",1,2,0,0,0,-72.2615,41.8854,Willington,CT,1236,false,-72.259342,41.889556
localadmin,"Somers, CT",1,2,0,0,0,-72.4462,41.9854,Somers,CT,1243,false,-72.4530834,41.9949835
localadmin,"Thompson, CT",1,2,0,0,0,-71.8626,41.9587,Thompson,CT,1240,false,-71.8735056,41.9797579
localadmin,"Canterbury, CT",1,3,0,3,0,-71.9709,41.6984,Canterbury,CT,1357,false,-71.9997782,41.6978839
locality,"Wilmington, DE",1,1,4,4,0,-75.5466,39.7459,Wilmington,DE,1567,false,-75.5433006,39.742759
locality,"Rehoboth Beach, DE",1,3,0,4,0,-75.0905,38.7068,Rehoboth Beach,DE,1568,true,-75.084512,38.7170766
locality,"Melbourne Beach, FL",1,3,0,0,0,-80.5603,28.0683,Melbourne Beach,FL,1444,false,-80.5610438,28.066853
locality,"Altha, FL",1,2,3,0,0,-85.1271,30.5705,Altha,FL,1442,false,-85.126378,30.5721775
locality,"Old Homosassa, FL",1,2,3,0,0,-82.6151,28.7814,Old Homosassa,FL,1441,false,-82.6077968,28.7850235
locality,"Flagler Beach, FL",1,2,0,0,0,-81.127,29.475,Flagler Beach,FL,1447,false,-81.1303455,29.4718653
locality,"Yankeetown, FL",1,2,0,0,0,-82.7159,29.03,Yankeetown,FL,1435,false,-82.7295933,29.0343971
localadmin,"Myakka City, FL",1,3,0,0,1,-82.1615,27.3498,Myakka City,FL,1436,false,-82.2240918,27.3725992
locality,"Holmes Beach, FL",1,3,0,0,0,-82.7109,27.4953,Holmes Beach,FL,1446,false,-82.7151083,27.5096847
locality,"Ocoee, FL",1,3,3,0,1,-81.5441,28.5695,Ocoee,FL,1437,false,-81.5332019,28.5795296
locality,"Winterhaven, FL",1,2,0,0,0,-80.191281725,26.66852255,Winterhaven,FL,1438,true,-81.7014616,28.0117101
locality,"Delray Beach, FL",1,3,0,0,1,-80.0735509717422,26.4641807256678,Delray Beach,FL,1439,false,-80.0903507,26.455002
locality,"Palm Beach, FL",1,3,0,0,1,-80.0365,26.7056,Palm Beach,FL,1449,false,-80.038303,26.700157
locality,"Venice, FL",1,2,0,0,0,-82.4544,27.0999,Venice,FL,1433,false,-82.4131737,27.1183837
locality,"Samsula, FL",1,2,0,0,0,-81.068537,29.0113,Samsula,FL,1443,false,-81.0628173,29.0484296
locality,"Daytona Beach Shores, FL",1,2,0,0,0,-80.972101,29.151864,Daytona Beach Shores,FL,1448,false,-80.9802061,29.1704536
county,"Banks County, GA",4,2,0,0,0,-83.5,34.35,Banks County,GA,1189,false,-83.4972059,34.3543296
county,"Cherokee County, GA",4,8,4,4,0,-84.47,34.24,Cherokee County,GA,1191,false,-84.4762072,34.2439417
county,"Dawson County, GA",4,4,0,0,0,-84.17,34.44,Dawson County,GA,1190,false,-84.1706385,34.4442968
locality,"Blue Ridge, GA",1,3,0,0,0,-84.3241,34.864,Blue Ridge,GA,1092,false,-84.3218646,34.8664902
county,"Forsyth County, GA",4,4,3,0,1,-84.13,34.22,Forsyth County,GA,1295,false,-84.1250565,34.2255294
county,"Gilmer County, GA",4,2,0,0,0,-84.46,34.69,Gilmer County,GA,1188,false,-84.4556272,34.6911764
locality,"Dahlonega, GA",1,2,0,0,0,-83.9846,34.5321,Dahlonega,GA,1091,false,-83.9802777,34.531087
locality,"Sugar Creek, MO",1,2,0,0,0,-94.4447,39.1097,Sugar Creek,MO,1852,false,-94.3995095,39.1433072
county,"Murray County, GA",4,0,0,0,0,-84.75,34.78,Murray County,GA,1185,false,-84.7480973,34.7884433
county,"Pickens County, GA",4,0,0,0,0,-84.46,34.46,Pickens County,GA,1184,false,-84.4656386,34.4643178
locality,"Clayton, GA",1,2,3,0,0,-83.401,34.8781,Clayton,GA,1182,false,-83.4026982,34.8775261
county,"Rabun County, GA",4,2,3,0,0,-83.4082,34.87692,Rabun County,GA,1183,false,-83.4020786,34.8817232
county,"Thomas County, GA",4,3,0,0,0,-83.92,30.86,Thomas County,GA,1181,false,-83.9193151,30.8636864
county,"Towns County, GA",4,4,0,0,0,-83.74,34.92,Towns County,GA,1187,false,-83.737282,34.9167039
locality,"Blairsville, GA",1,2,0,0,0,-83.9584,34.8759,Blairsville,GA,1093,false,-83.9547668,34.876058
county,"Union County, GA",4,3,0,0,0,-83.99,34.83,Union County,GA,1186,false,-83.9907229,34.8340255
locality,"Clark Fork, ID",1,4,0,0,0,-116.1757,48.1452,Clark Fork,ID,1431,false,-116.1768091,48.1471646
locality,"Bonners Ferry, ID",1,4,0,0,0,-116.3161,48.6913,Bonners Ferry,ID,1430,false,-116.3183384,48.6927726
locality,"Ashton, ID",1,3,0,0,0,-111.4483,44.0716,Ashton,ID,1427,false,-111.4483123,44.0733302
locality,"Moscow, ID",1,3,0,0,0,-117.0002,46.7324,Moscow,ID,1429,false,-116.9987463,46.7307088
locality,"Wallace, ID",1,3,3,0,0,-115.9291,47.4738,Wallace,ID,1426,false,-115.9225463,47.4735791
locality,"Twin Falls, ID",1,3,0,0,0,-114.6972,42.2729,Twin Falls,ID,1432,true,-114.4613226,42.5645243
locality,"Cairo, IL",1,1,0,0,0,-89.1772,37.0058,Cairo,IL,1077,false,-89.1819507,37.0061352
locality,"Tamms, IL",1,1,0,0,0,-89.2701,37.2351,Tamms,IL,1078,false,-89.2713322,37.2415486
locality,"Thebes, IL",1,2,0,0,0,-89.4609,37.2209,Thebes,IL,1079,false,-89.4543826,37.2139786
county,"Brown County, IL",4,4,2,2,0,-90.75,39.95,Brown County,IL,1015,false,-90.7503549,39.9617608
county,"Calhoun County, IL",4,4,0,0,0,-90.67,39.16,Calhoun County,IL,1019,false,-90.6675683,39.1692948
locality,"Arenzville, IL",1,3,3,3,0,-90.3735,39.877,Arenzville,IL,1005,false,-90.3705508,39.8804653
locality,"Beardstown, IL",1,4,1,2,0,-90.4243,40.0175,Beardstown,IL,1006,false,-90.4178254,39.9992986
locality,"Fisher, IL",1,2,3,3,0,-88.3501,40.3148,Fisher,IL,1037,false,-88.3502731,40.3156823
localadmin,"St. Joseph, IL",1,3,2,2,0,-88.0417,40.1117,St. Joseph,IL,1041,false,-88.0671643,40.0984686
localadmin,"Sidney, IL",1,2,3,3,0,-88.0734,40.025,Sidney,IL,1049,false,-88.0666288,40.0109132
localadmin,"Philo, IL",1,3,0,3,0,-88.1581,40.007,Philo,IL,1054,false,-88.1807537,40.0109363
locality,"Elk Grove Village, IL",2,3,2,2,0,-87.9706,42.0041,Elk Grove Village,IL,1027,false,-87.9921484,42.0064049
locality,"Niles, IL",2,2,3,3,0,-87.8122,42.0289,Niles,IL,1028,false,-87.8099902,42.0278653
locality,"Schaumburg, IL",2,3,2,2,0,-88.0834,42.0334,Schaumburg,IL,1029,false,-88.0837837,42.0307372
locality,"Berwyn, IL",1,4,0,0,0,-87.7937,41.8506,Berwyn,IL,1068,false,-87.7909258,41.8433198
locality,"Cicero, IL",1,4,0,0,1,-87.7539,41.8456,Cicero,IL,1069,false,-87.7592954,41.8445352
locality,"Chicago, IL",1,1,0,0,0,-87.6244,41.8756,Chicago,IL,1072,false,-87.6865353,41.8374625
locality,"Brookfield, IL",2,2,0,0,0,-87.8481,41.8228,Brookfield,IL,1076,false,-87.847001,41.8245278
locality,"Kenney, IL",1,2,3,3,0,-89.0859,40.0967,Kenney,IL,1030,false,-89.0861375,40.0979331
locality,"Farmer City, IL",1,4,3,3,0,-88.6426,40.2434,Farmer City,IL,1038,false,-88.6423384,40.2479609
locality,"Arthur, IL",1,2,3,3,0,-88.4723,39.7148,Arthur,IL,1048,false,-88.4695799,39.7144485
locality,"Newman, IL",1,3,2,2,0,-87.9859,39.7986,Newman,IL,1051,false,-87.9877216,39.7969552
locality,"Paxton, IL",1,3,2,2,0,-88.0953,40.4603,Paxton,IL,1042,false,-88.1020073,40.4563421
localadmin,"Lewistown, IL",1,3,2,2,0,-90.1548,40.3931,Lewistown,IL,1011,false,-90.1611845,40.4077713
locality,"Morris, IL",1,3,0,0,0,-88.4212,41.3573,Morris,IL,1065,false,-88.4304742,41.3748963
localadmin,"Mazon, IL",1,4,0,1,0,-88.4195,41.2414,Mazon,IL,1066,false,-88.4175917,41.2412922
locality,"Warsaw, IL",1,3,0,2,0,-91.4346,40.3592,Warsaw,IL,1073,false,-91.4277583,40.3509278
localadmin,"Carthage, IL",1,3,0,2,0,-91.1363,40.4164,Carthage,IL,1075,false,-91.0877321,40.4153346
locality,"Stronghurst, IL",1,3,0,0,0,-90.904,40.747,Stronghurst,IL,1074,false,-90.9093968,40.7462254
localadmin,"Henry, IL",1,3,2,2,0,-89.3565,41.1114,Henry,IL,1010,false,-89.3783371,41.1145564
localadmin,"Onarga, IL",1,3,3,3,0,-88.0062,40.715,Onarga,IL,1001,false,-87.9630211,40.7022039
locality,"Buckley, IL",1,3,3,3,0,-88.0381,40.597,Buckley,IL,1046,false,-88.0376736,40.5972718
locality,"Elsah, IL",3,4,3,3,0,-90.3598,38.9562,Elsah,IL,1025,false,-90.3552624,38.9541273
county,"Kane County, IL",4,2,0,0,0,-88.43333,41.95,Kane County,IL,1070,false,-88.4286351,41.9388524
locality,"Herscher, IL",1,3,0,0,0,-88.0962,41.0495,Herscher,IL,1060,false,-88.100554,41.0492518
locality,"Bradley, IL",1,1,0,0,0,-87.8613,41.1422,Bradley,IL,1061,false,-87.8451201,41.1641923
locality,"Manteno, IL",1,3,3,0,0,-87.8314,41.2507,Manteno,IL,1063,false,-87.8456965,41.2470383
locality,"Libertyville, IL",1,3,3,3,0,-87.9531,42.2831,Libertyville,IL,1002,false,-87.9669233,42.286927
locality,"Mundelein, IL",1,3,3,3,0,-88.004,42.2631,Mundelein,IL,1003,false,-88.0100872,42.2692158
locality,"Highland Park, IL",1,2,3,3,0,-87.8003,42.1817,Highland Park,IL,1004,false,-87.810356,42.1823284
localadmin,"Cuba, IL",1,3,2,2,0,-88.1909,42.1839,Cuba,IL,1013,false,-88.1600912,42.1978494
locality,"DeLand, IL",1,3,3,2,0,-88.7995,41.6125,DeLand,IL,1044,true,-88.6434788,40.1218173
localadmin,"Dwight, IL",1,3,0,3,0,-88.4251,41.0945,Dwight,IL,1067,false,-88.415883,41.0656638
locality,"Cary, IL",2,3,0,0,0,-88.2381,42.212,Cary,IL,1056,false,-88.2494063,42.2128411
locality,"Crystal Lake, IL",1,2,0,0,0,-88.3162,42.2411,Crystal Lake,IL,1057,false,-88.3350903,42.2332816
county,"McHenry County, IL",4,2,4,4,0,-88.45,42.32,McHenry County,IL,1071,false,-88.4524222,42.3243496
locality,"Le Roy, IL",1,2,3,3,0,-88.7642,40.352,Le Roy,IL,1032,false,-88.762763,40.339569
locality,"Saybrook, IL",1,4,1,1,0,-88.5262,40.4267,Saybrook,IL,1035,false,-88.5264907,40.4281728
localadmin,"Towanda, IL",1,3,3,3,0,-88.899,40.5639,Towanda,IL,1039,false,-88.862751,40.5335797
locality,"Warrensburg, IL",1,3,0,0,0,-89.062,39.9328,Warrensburg,IL,1031,false,-89.0627586,39.9319514
locality,"Niantic, IL",1,3,2,2,0,-89.1662,39.8539,Niantic,IL,1033,false,-89.1652576,39.8540717
localadmin,"Maroa, IL",1,4,2,2,0,-88.957,40.0364,Maroa,IL,1034,false,-88.9623978,40.0112739
locality,"Mt. Zion, IL",1,3,3,3,0,-88.8742,39.7714,Mt. Zion,IL,1040,false,-88.8833181,39.7792234
locality,"Oreana, IL",1,2,3,3,0,-88.8656,39.9386,Oreana,IL,1045,false,-88.8684932,39.9378184
locality,"Blue Mound, IL",1,3,2,2,0,-89.1231,39.7012,Blue Mound,IL,1047,false,-89.1185511,39.700562
localadmin,"Wood River, IL",2,2,2,2,0,-90.0976,38.8612,Wood River,IL,1017,false,-90.0815957,38.8761042
locality,"East Alton, IL",2,4,2,1,0,-90.1112,38.8803,East Alton,IL,1021,false,-90.1073045,38.8839978
locality,"Madison, IL",2,2,3,3,0,-90.1571,38.6826,Madison,IL,1023,false,-90.1501055,38.7025748
locality,"Granite City, IL",2,4,0,1,0,-90.1487,38.7014,Granite City,IL,1024,false,-90.1266983,38.7295848
locality,"Glen Carbon, IL",2,4,2,1,0,-89.9832,38.7484,Glen Carbon,IL,1026,false,-89.9822689,38.7579739
locality,"Toluca, IL",1,3,2,2,0,-89.1334,41.0023,Toluca,IL,1008,false,-89.1338904,41.004428
locality,"Lacon, IL",3,3,2,2,0,-89.4112,41.0248,Lacon,IL,1009,false,-89.4061108,41.0227469
locality,"Havana, IL",1,4,2,2,0,-90.0634,40.3014,Havana,IL,1012,false,-90.0565705,40.2950015
locality,"San Jose, IL",1,4,2,2,0,-89.039174,42.265645,San Jose,IL,1016,true,-89.6047627,40.3051521
localadmin,"New Boston, IL",1,3,2,2,0,-90.9968,41.1703,New Boston,IL,1014,false,-90.9864839,41.2059908
locality,"Columbia, IL",2,3,2,2,0,-90.2012,38.4437,Columbia,IL,1018,false,-90.2155951,38.4581494
locality,"Monticello, IL",1,4,2,2,0,-88.568,40.0263,Monticello,IL,1036,false,-88.5727846,40.0340899
locality,"Mounds city, IL",0,0,0,0,0,-89.1626,37.0853,Mounds city,IL,1085,true,-89.2023607,37.1144932
locality,"Brooklyn, IL",2,9,0,0,0,-90.1659,38.6587,Brooklyn,IL,1022,false,-90.1678744,38.6542443
locality,"Cobden, IL",1,8,4,4,0,-89.2534,37.5314,Cobden,IL,1080,false,-89.2545564,37.5335677
county,"Union County, IL",0,0,0,0,0,-89.26,37.47,Union County,IL,1081,false,-89.2551251,37.4712734
localadmin,"Balcom, IL",1,0,0,0,0,-89.2062,37.4131,Balcom,IL,1084,false,-89.1946885,37.4091962
locality,"Ridge Farm, IL",1,3,3,3,0,-87.652,39.8956,Ridge Farm,IL,1050,false,-87.6519718,39.8957228
locality,"Westville, IL",1,3,3,3,0,-87.6386,40.0423,Westville,IL,1052,false,-87.6389103,40.0440171
localadmin,"Catlin, IL",1,3,3,3,0,-87.702,40.065,Catlin,IL,1053,false,-87.7281991,40.057585
locality,"Potomac, IL",1,2,0,3,0,-87.8006,40.305,Potomac,IL,1055,false,-87.7975945,40.3067432
locality,"Braidwood, IL",1,3,0,0,0,-88.2123,41.265,Braidwood,IL,1058,false,-88.223504,41.2695375
locality,"Crete, IL",1,3,0,0,0,-87.6314,41.4445,Crete,IL,1059,false,-87.6234667,41.4400619
locality,"Beecher, IL",2,3,0,0,0,-87.6214,41.3406,Beecher,IL,1062,false,-87.6172953,41.3500449
localadmin,"Peotone, IL",1,3,0,0,0,-87.7853,41.3323,Peotone,IL,1064,true,-87.8434245,41.338737
localadmin,"Minonk, IL",1,3,3,3,0,-89.0345,40.9045,Minonk,IL,1007,false,-88.9892916,40.8831662
localadmin,"El Paso, IL",1,2,3,3,0,-89.0165,40.7392,El Paso,IL,1043,false,-89.024185,40.7079316
locality,"Geneva, IN",1,4,0,0,0,-84.9613,40.5924,Geneva,IN,1636,false,-84.956835,40.5974709
locality,"Berne, IN",1,4,0,0,0,-84.9519,40.6578,Berne,IN,1644,false,-84.9555292,40.6572163
locality,"Decatur, IN",1,4,0,0,1,-84.9291,40.8306,Decatur,IN,1670,false,-84.9276703,40.8286292
locality,"Milan, IN",1,2,0,0,0,9.171101,45.45122,Milan,IN,1684,true,-85.127008,39.1253353
locality,"Jamestown, IN",1,3,0,0,0,-86.6289,39.9267,Jamestown,IN,1612,false,-86.6260257,39.9286329
locality,"Zionsville, IN",2,4,0,0,0,-86.2619,39.9509,Zionsville,IN,1615,false,-86.3182299,39.9897125
locality,"Whitestown, IN",1,3,0,0,0,-86.3458,39.9973,Whitestown,IN,1703,false,-86.3611886,39.9705261
locality,"Utica, IN",1,4,3,3,0,-85.6536,38.3337,Utica,IN,1672,false,-85.6558955,38.3380358
locality,"Frankfort, IN",1,4,3,0,0,-86.5108,40.2798,Frankfort,IN,1610,false,-86.5212412,40.2810197
county,"Crawford, IN",4,4,0,3,0,-86.46,38.29,Crawford,IN,1607,false,-86.4516947,38.2923875
locality,"English, IN",1,4,3,0,0,-86.4641,38.3345,English,IN,1637,false,-86.4591599,38.3407606
locality,"Aurora, IN",1,4,2,0,0,-84.9013,39.057,Aurora,IN,1671,false,-84.9046183,39.0677197
locality,"Greensburg, IN",1,4,0,0,0,-85.4836,39.3373,Greensburg,IN,1696,false,-85.5028408,39.3518381
locality,"Auburn, IN",1,4,0,0,0,-85.0589,41.367,Auburn,IN,1655,false,-85.0559264,41.366636
locality,"Jasper, IN",1,4,0,0,0,-86.9309,38.3914,Jasper,IN,1682,false,-86.9402056,38.3932706
locality,"Wakarusa, IN",1,4,0,0,0,-86.0208,41.5362,Wakarusa,IN,1617,false,-86.0138799,41.5336018
locality,"Goshen, IN",1,4,0,3,1,-85.8344,41.5824,Goshen,IN,1688,false,-85.8309193,41.5743429
locality,"Brookville, IN",1,4,0,0,0,-85.0127,39.4231,Brookville,IN,1642,false,-85.0104749,39.4230721
county,"Fulton County, IN",4,0,0,0,0,-86.26,41.04,Fulton County,IN,1179,false,-86.2635816,41.0469602
locality,"Sweetser, IN",1,4,0,0,0,-85.7691,40.572,Sweetser,IN,1618,false,-85.7670174,40.5687168
locality,"Swayzee, IN",1,4,0,0,0,-85.8255,40.5084,Swayzee,IN,1619,false,-85.8243106,40.5066414
locality,"Gas City, IN",1,4,2,0,0,-85.613,40.4873,Gas City,IN,1659,false,-85.5943309,40.4886471
locality,"Linton, IN",1,3,3,3,0,-87.1658,39.0348,Linton,IN,1687,false,-87.1576013,39.0353485
locality,"Arcadia, IN",1,3,0,3,0,-86.0217,40.1759,Arcadia,IN,1648,false,-86.0210417,40.1741685
county,"Hancock County, IN",4,3,0,0,0,-85.77,39.82,Hancock County,IN,1178,false,-85.7732402,39.8235515
locality,"Greenfield, IN",1,4,0,0,0,-85.7682,39.7855,Greenfield,IN,1635,false,-85.7737374,39.7936746
locality,"New Palestine, IN",1,3,0,0,0,-85.8891,39.722,New Palestine,IN,1685,false,-85.8960367,39.7255878
locality,"Corydon, IN",1,4,0,0,0,-86.1219,38.212,Corydon,IN,1611,false,-86.1255703,38.2128713
locality,"Lizton, IN",1,4,0,0,0,-86.5433,39.8867,Lizton,IN,1613,false,-86.5415606,39.8837602
locality,"Brownsburg, IN",1,4,3,0,0,-86.3978,39.8434,Brownsburg,IN,1676,false,-86.3829999,39.8335883
county,"Howard County, IN",4,0,0,0,0,-86.12,40.48,Howard County,IN,1177,false,-86.1169516,40.4835896
locality,"Andrews, IN",1,4,0,0,0,-85.6016,40.8625,Andrews,IN,1645,false,-85.6021463,40.8604163
locality,"Huntington, IN",1,4,0,0,0,-85.4975,40.8831,Huntington,IN,1689,false,-85.5062924,40.8809727
locality,"Brownstown, IN",1,4,2,0,0,-86.0419,38.8789,Brownstown,IN,1660,false,-86.0477826,38.8789917
locality,"Remington, IN",1,4,0,0,0,-87.1509,40.7609,Remington,IN,1626,false,-87.1390513,40.7667429
locality,"Deputy, IN",0,4,0,0,0,-85.6533,38.7942,Deputy,IN,1638,false,-85.6527109,38.7951126
locality,"Grand View, IN",1,4,0,0,0,-86.163186159373,39.575255289767,Grand View,IN,1650,true,-86.9841763,37.9369904
locality,"Greenwood, IN",2,2,3,0,1,-86.1067,39.6137,Greenwood,IN,1694,false,-86.1073393,39.6019192
locality,"New Whiteland, IN",1,3,0,0,0,-86.0964,39.5559,New Whiteland,IN,1698,false,-86.099427,39.5617417
locality,"Bicknell, IN",1,4,2,0,0,-87.3078,38.7742,Bicknell,IN,1643,false,-87.3078231,38.7743067
locality,"North Webster, IN",1,4,0,0,0,-85.6978,41.3256,North Webster,IN,1614,false,-85.6978519,41.3240032
locality,"Silver Lake, IN",1,4,0,0,0,-85.8917,41.0723,Silver Lake,IN,1623,false,-85.892334,41.0742587
locality,"Sidney, IN",1,4,0,0,0,-85.7436,41.1056,Sidney,IN,1624,false,-85.742629,41.1049976
locality,"Pierceton, IN",1,4,0,0,0,-85.7055,41.2003,Pierceton,IN,1628,false,-85.7031823,41.1991577
locality,"Mentone, IN",1,4,0,0,0,-86.0347,41.1734,Mentone,IN,1654,false,-86.0382255,41.1740517
locality,"Cedar Lake, IN",1,4,0,0,0,-87.4411,41.3648,Cedar Lake,IN,1646,false,-87.4388448,41.3695522
locality,"Merrillville, IN",1,2,0,0,0,-87.3328,41.4828,Merrillville,IN,1657,false,-87.3195757,41.4728031
locality,"Crown Point, IN",1,3,0,3,0,-87.3653,41.417,Crown Point,IN,1677,false,-87.3456238,41.4142699
locality,"Hobart, IN",1,4,3,0,0,-87.255,41.5323,Hobart,IN,1686,false,-87.2728889,41.5139752
locality,"Long Beach, IN",1,3,0,0,0,-86.857,41.7389,Long Beach,IN,1700,false,-86.8518737,41.7434049
locality,"Oolitic, IN",1,2,3,0,0,-86.5253,38.9009,Oolitic,IN,1697,false,-86.5253527,38.8935519
locality,"Summitville, IN",1,4,0,0,0,-85.6444,40.3387,Summitville,IN,1620,false,-85.643488,40.3359775
locality,"Elwood, IN",1,4,2,1,1,-85.8419,40.277,Elwood,IN,1691,false,-85.8372891,40.2738265
locality,"Alexandria, IN",1,4,3,0,0,-85.6758,40.2628,Alexandria,IN,1692,false,-85.6736863,40.2629719
locality,"Speedway, IN",2,4,0,2,0,-86.2672,39.8023,Speedway,IN,1621,false,-86.2480739,39.7936862
locality,"Beech Grove, IN",2,2,3,0,0,-86.0894,39.7222,Beech Grove,IN,1658,false,-86.0870243,39.7156737
locality,"Morgantown, IN",1,4,3,0,0,-86.2622,39.3715,Morgantown,IN,1631,false,-86.2585976,39.3728987
locality,"Martinsville, IN",1,4,0,0,1,-86.4283,39.4278,Martinsville,IN,1663,false,-86.4315128,39.4148807
locality,"Mooresville, IN",1,4,3,0,0,-86.3742,39.6128,Mooresville,IN,1680,false,-86.3682156,39.6021607
locality,"Brook, IN",1,4,0,0,0,-87.3636,40.8664,Brook,IN,1609,false,-87.3653476,40.8664393
locality,"French Lick, IN",1,1,0,0,0,-86.62,38.5503,French Lick,IN,1669,false,-86.6202015,38.5462056
locality,"Tell City, IN",1,4,0,0,0,-86.7678,37.9514,Tell City,IN,1649,false,-86.7596804,37.9528418
